('158', '158', '158', '158', '158', '158', '158', '158', '158', '158', '158', '158', '158', '158', '158', '158', '158', '158', '158', '158', '158', '158', '158', '158', '158'): 56
('3', '3', '3', '265', '3', '3', '168', '265', '168', '265', '3', '265', '3', '265', '3', '3', '168', '265', '3', '168', '168', '3', '168', '3', '168'): 1
('3', '3', '3', '265', '3', '3', '142', '142', '3', '3', '3', '142', '142', '142', '146', '265', '142', '3', '142', '3', '142', '104', '3', '142', '104'): 1
('3', '3', '3', '265', '3', '3', '104', '146', '3', '142', '175', '175', '146', '265', '142', '3', '142', '142', '175', '175', '265', '146', '142', '146', '142'): 1
('3', '3', '3', '265', '3', '265', '3', '168', '168', '168', '146', '168', '168', '168', '3', '265', '265', '265', '265', '168', '168', '168', '168', '168', '168'): 1
('3', '3', '3', '265', '3', '265', '265', '3', '3', '168', '3', '3', '265', '265', '168', '3', '265', '3', '168', '168', '168', '3', '168', '265', '265'): 1
('3', '3', '3', '265', '3', '265', '265', '168', '168', '168', '265', '168', '265', '168', '168', '3', '168', '265', '265', '265', '168', '265', '168', '265', '3'): 1
('3', '3', '3', '265', '3', '265', '265', '142', '265', '142', '104', '146', '3', '142', '146', '265', '142', '142', '104', '3', '265', '142', '142', '265', '265'): 1
('3', '3', '3', '265', '3', '265', '168', '168', '3', '3', '265', '168', '3', '168', '3', '265', '168', '168', '3', '265', '265', '168', '168', '168', '3'): 1
('3', '3', '3', '265', '3', '168', '3', '3', '265', '168', '3', '168', '3', '168', '265', '168', '265', '168', '265', '3', '265', '265', '265', '168', '265'): 1
('3', '3', '3', '265', '3', '168', '168', '168', '168', '3', '168', '168', '168', '3', '168', '168', '168', '265', '168', '168', '265', '168', '146', '168', '168'): 1
('3', '3', '3', '265', '3', '168', '168', '168', '168', '168', '340', '168', '43', '168', '265', '265', '43', '168', '3', '43', '265', '168', '265', '168', '3'): 1
('3', '3', '3', '265', '3', '104', '142', '3', '265', '142', '3', '142', '3', '104', '146', '3', '265', '265', '142', '104', '146', '3', '142', '265', '3'): 1
('3', '3', '3', '265', '265', '43', '265', '168', '3', '168', '43', '265', '3', '3', '3', '3', '265', '265', '43', '168', '265', '168', '43', '265', '265'): 1
('3', '3', '3', '265', '265', '43', '168', '265', '168', '43', '265', '265', '3', '265', '265', '168', '265', '168', '43', '43', '265', '265', '3', '43', '265'): 1
('3', '3', '3', '265', '265', '3', '3', '3', '3', '168', '168', '168', '265', '168', '3', '3', '168', '168', '265', '168', '265', '3', '168', '168', '168'): 1
('3', '3', '3', '265', '265', '3', '265', '265', '265', '43', '168', '168', '3', '43', '3', '3', '168', '265', '3', '168', '168', '168', '3', '168', '168'): 1
('3', '3', '3', '265', '265', '3', '168', '265', '168', '265', '168', '265', '168', '3', '265', '168', '3', '265', '168', '3', '3', '265', '265', '265', '265'): 1
('3', '3', '3', '265', '265', '3', '142', '265', '3', '3', '142', '104', '104', '142', '265', '265', '3', '104', '142', '265', '265', '146', '3', '265', '265'): 1
('3', '3', '3', '265', '265', '3', '104', '142', '3', '3', '142', '3', '3', '3', '3', '3', '265', '142', '265', '142', '265', '146', '265', '104', '142'): 1
('3', '3', '3', '265', '265', '265', '3', '168', '265', '168', '168', '265', '168', '168', '168', '168', '265', '3', '3', '168', '168', '3', '168', '265', '265'): 1
('3', '3', '3', '265', '265', '265', '168', '265', '168', '168', '168', '3', '146', '146', '168', '78', '4', '265', '168', '168', '146', '168', '168', '265', '168'): 1
('3', '3', '3', '265', '265', '265', '168', '168', '265', '168', '3', '168', '265', '265', '168', '3', '265', '168', '265', '3', '3', '265', '265', '265', '265'): 1
('3', '3', '3', '265', '265', '168', '265', '265', '168', '3', '168', '168', '168', '168', '168', '265', '265', '168', '168', '265', '265', '265', '265', '265', '168'): 1
('3', '3', '3', '265', '265', '168', '168', '265', '168', '265', '168', '168', '3', '168', '265', '3', '43', '168', '3', '168', '3', '168', '168', '265', '265'): 1
('3', '3', '3', '265', '265', '168', '168', '168', '265', '3', '168', '3', '3', '265', '168', '168', '265', '3', '3', '265', '265', '168', '265', '3', '168'): 1
('3', '3', '3', '265', '168', '43', '265', '265', '265', '3', '168', '3', '168', '168', '168', '168', '265', '3', '168', '43', '265', '265', '340', '265', '3'): 1
('3', '3', '3', '265', '168', '3', '4', '265', '3', '168', '168', '168', '3', '265', '168', '265', '168', '168', '3', '168', '265', '3', '168', '168', '265'): 1
('3', '3', '3', '265', '168', '265', '43', '3', '265', '43', '265', '3', '168', '168', '168', '3', '265', '168', '3', '265', '3', '265', '265', '168', '168'): 1
('3', '3', '3', '265', '168', '168', '265', '3', '168', '265', '3', '168', '3', '265', '3', '168', '265', '265', '265', '168', '3', '265', '265', '265', '265'): 1
('3', '3', '3', '265', '168', '168', '265', '265', '3', '265', '265', '265', '168', '265', '43', '168', '3', '265', '3', '168', '43', '265', '265', '265', '3'): 1
('3', '3', '3', '265', '142', '265', '142', '265', '146', '265', '104', '142', '142', '142', '146', '142', '265', '142', '3', '3', '104', '265', '104', '142', '3'): 1
('3', '3', '3', '265', '104', '146', '3', '104', '175', '175', '265', '142', '146', '142', '142', '146', '104', '3', '175', '142', '142', '3', '142', '142', '146'): 1
('3', '3', '3', '201', '5', '125', '91', '141', '5', '240', '125', '125', '240', '78', '78', '78', '78', '78', '140', '78', '78', '78', '78', '78', '78'): 1
('3', '3', '3', '168', '78', '3', '3', '3', '3', '168', '78', '168', '78', '168', '168', '3', '78', '168', '168', '78', '3', '3', '3', '168', '168'): 1
('3', '3', '3', '168', '78', '168', '78', '168', '168', '3', '78', '168', '168', '78', '3', '3', '3', '168', '168', '3', '3', '168', '3', '168', '168'): 1
('3', '3', '3', '168', '43', '168', '265', '168', '265', '3', '43', '265', '168', '265', '168', '168', '168', '168', '168', '168', '168', '168', '265', '168', '265'): 1
('3', '3', '3', '168', '3', '3', '4', '4', '3', '3', '3', '3', '3', '102', '102', '102', '102', '195', '102', '196', '33', '33', '195', '33', '102'): 1
('3', '3', '3', '168', '3', '3', '3', '3', '3', '3', '3', '168', '3', '3', '3', '3', '168', '168', '3', '168', '3', '168', '168', '3', '3'): 1
('3', '3', '3', '168', '3', '3', '3', '3', '3', '168', '3', '168', '3', '3', '3', '3', '3', '3', '168', '3', '3', '168', '78', '78', '3'): 1
('3', '3', '3', '168', '3', '3', '3', '3', '168', '168', '3', '168', '3', '168', '168', '3', '3', '3', '168', '3', '3', '168', '3', '3', '168'): 1
('3', '3', '3', '168', '3', '3', '3', '168', '3', '168', '168', '3', '3', '168', '168', '3', '168', '3', '3', '3', '168', '3', '3', '3', '3'): 1
('3', '3', '3', '168', '3', '3', '265', '3', '168', '168', '3', '265', '168', '168', '168', '265', '3', '3', '265', '168', '3', '265', '168', '168', '265'): 1
('3', '3', '3', '168', '3', '3', '168', '78', '78', '3', '78', '78', '78', '78', '78', '78', '78', '195', '78', '78', '78', '78', '78', '78', '3'): 1
('3', '3', '3', '168', '3', '3', '168', '3', '3', '168', '168', '3', '168', '168', '3', '3', '168', '3', '168', '168', '3', '3', '168', '168', '3'): 1
('3', '3', '3', '168', '3', '265', '3', '265', '265', '168', '265', '168', '265', '43', '265', '265', '168', '168', '168', '265', '168', '3', '265', '168', '3'): 1
('3', '3', '3', '168', '3', '265', '265', '265', '168', '168', '3', '168', '265', '3', '265', '168', '168', '168', '265', '168', '168', '265', '265', '265', '265'): 1
('3', '3', '3', '168', '3', '265', '168', '168', '3', '168', '265', '168', '168', '265', '3', '265', '3', '43', '265', '168', '3', '168', '265', '43', '265'): 1
('3', '3', '3', '168', '3', '168', '3', '3', '3', '3', '3', '3', '168', '3', '3', '168', '78', '78', '3', '78', '78', '78', '78', '78', '78'): 1
('3', '3', '3', '168', '3', '168', '3', '3', '168', '265', '265', '168', '3', '168', '265', '265', '265', '265', '3', '3', '265', '3', '168', '265', '3'): 1
('3', '3', '3', '168', '3', '168', '3', '265', '168', '168', '265', '265', '3', '168', '265', '3', '265', '168', '146', '265', '146', '168', '4', '168', '3'): 1
('3', '3', '3', '168', '3', '168', '3', '168', '3', '168', '3', '168', '168', '168', '3', '3', '168', '3', '3', '3', '168', '168', '168', '3', '168'): 1
('3', '3', '3', '168', '3', '168', '265', '265', '265', '168', '168', '168', '168', '3', '265', '265', '265', '3', '3', '265', '3', '265', '3', '265', '168'): 1
('3', '3', '3', '168', '3', '168', '265', '168', '168', '265', '3', '265', '265', '168', '265', '3', '3', '168', '168', '265', '168', '265', '168', '265', '3'): 1
('3', '3', '3', '168', '3', '168', '168', '3', '3', '168', '168', '3', '168', '3', '3', '3', '168', '3', '3', '3', '3', '3', '3', '3', '168'): 1
('3', '3', '3', '168', '265', '3', '43', '3', '3', '265', '265', '168', '3', '3', '3', '265', '265', '168', '168', '265', '168', '265', '168', '168', '3'): 1
('3', '3', '3', '168', '265', '3', '3', '168', '168', '3', '265', '168', '265', '168', '168', '146', '168', '168', '265', '265', '168', '168', '168', '168', '168'): 1
('3', '3', '3', '168', '265', '3', '168', '3', '265', '168', '168', '168', '168', '168', '3', '168', '265', '168', '3', '168', '168', '265', '168', '3', '3'): 1
('3', '3', '3', '168', '265', '265', '43', '168', '168', '43', '265', '265', '3', '265', '168', '265', '265', '168', '168', '168', '265', '168', '265', '265', '168'): 1
('3', '3', '3', '168', '265', '265', '3', '168', '3', '168', '265', '3', '3', '3', '168', '3', '265', '3', '265', '265', '168', '265', '168', '265', '43'): 1
('3', '3', '3', '168', '265', '265', '265', '3', '3', '265', '168', '265', '43', '265', '43', '265', '168', '3', '265', '265', '265', '168', '3', '168', '265'): 1
('3', '3', '3', '168', '265', '265', '265', '265', '168', '3', '3', '168', '265', '3', '265', '265', '265', '265', '265', '3', '168', '168', '265', '168', '265'): 1
('3', '3', '3', '168', '265', '168', '3', '168', '265', '265', '168', '168', '265', '265', '265', '265', '265', '3', '265', '265', '265', '168', '265', '3', '265'): 1
('3', '3', '3', '168', '195', '43', '265', '168', '265', '168', '168', '265', '168', '265', '43', '3', '265', '43', '265', '168', '265', '3', '265', '3', '43'): 1
('3', '3', '3', '168', '168', '3', '3', '168', '3', '168', '168', '3', '78', '168', '78', '3', '3', '3', '168', '168', '168', '3', '3', '168', '3'): 1
('3', '3', '3', '168', '168', '3', '3', '168', '168', '3', '3', '168', '168', '3', '168', '168', '3', '168', '3', '168', '168', '3', '3', '168', '3'): 1
('3', '3', '3', '168', '168', '3', '168', '3', '168', '265', '265', '168', '265', '265', '168', '168', '168', '265', '3', '168', '265', '168', '168', '3', '168'): 1
('3', '3', '3', '168', '168', '3', '168', '3', '168', '168', '3', '3', '3', '168', '3', '3', '168', '3', '3', '168', '168', '3', '168', '168', '3'): 1
('3', '3', '3', '168', '168', '265', '3', '265', '3', '168', '3', '168', '168', '265', '265', '265', '265', '3', '3', '265', '168', '265', '168', '168', '265'): 1
('3', '3', '3', '168', '168', '265', '3', '168', '265', '265', '265', '265', '3', '3', '3', '265', '168', '168', '265', '265', '3', '265', '265', '265', '168'): 1
('3', '3', '3', '168', '168', '265', '265', '3', '265', '168', '3', '168', '265', '265', '265', '168', '168', '168', '265', '265', '265', '168', '168', '3', '168'): 1
('3', '3', '3', '168', '168', '265', '168', '265', '265', '168', '168', '3', '3', '6', '3', '3', '168', '3', '168', '168', '168', '265', '3', '265', '265'): 1
('3', '3', '3', '168', '168', '265', '168', '168', '168', '265', '168', '168', '265', '168', '146', '265', '168', '265', '168', '146', '265', '168', '265', '3', '168'): 1
('3', '3', '3', '168', '168', '168', '3', '3', '168', '78', '168', '78', '168', '3', '3', '78', '168', '168', '3', '3', '168', '3', '3', '78', '3'): 1
('3', '3', '3', '168', '168', '168', '3', '3', '168', '3', '168', '3', '78', '168', '3', '3', '3', '3', '78', '3', '168', '168', '3', '3', '3'): 1
('3', '3', '3', '168', '168', '168', '3', '168', '168', '3', '168', '3', '3', '168', '3', '240', '240', '240', '3', '3', '3', '3', '3', '3', '102'): 1
('3', '3', '3', '168', '168', '168', '265', '168', '3', '3', '168', '168', '265', '168', '265', '3', '168', '168', '168', '265', '265', '265', '6', '78', '3'): 1
('3', '3', '3', '146', '265', '3', '168', '146', '168', '168', '3', '168', '168', '168', '146', '3', '168', '265', '168', '168', '265', '3', '168', '168', '265'): 1
('3', '3', '3', '146', '146', '142', '142', '3', '142', '142', '142', '265', '3', '142', '104', '265', '265', '142', '142', '104', '3', '142', '265', '142', '104'): 1
('3', '3', '3', '142', '3', '3', '142', '104', '265', '265', '3', '104', '104', '3', '265', '3', '265', '3', '265', '265', '3', '265', '142', '3', '142'): 1
('3', '3', '3', '142', '3', '146', '3', '265', '3', '3', '265', '265', '3', '265', '265', '104', '3', '265', '3', '142', '104', '265', '142', '3', '265'): 1
('3', '3', '3', '142', '3', '142', '3', '142', '3', '3', '142', '3', '3', '3', '142', '3', '146', '3', '265', '3', '3', '265', '265', '3', '265'): 1
('3', '3', '3', '142', '265', '3', '3', '265', '142', '265', '3', '3', '3', '265', '3', '104', '142', '3', '265', '142', '3', '142', '3', '104', '146'): 1
('3', '3', '3', '142', '265', '265', '104', '3', '3', '142', '3', '142', '3', '265', '142', '3', '142', '3', '142', '3', '265', '3', '3', '142', '146'): 1
('3', '3', '3', '142', '265', '142', '265', '104', '3', '175', '175', '175', '175', '175', '175', '3', '175', '142', '3', '142', '175', '265', '146', '3', '3'): 1
('3', '3', '3', '142', '142', '3', '265', '119', '142', '142', '142', '3', '265', '142', '104', '265', '142', '3', '3', '265', '3', '142', '142', '265', '142'): 1
('3', '3', '3', '142', '142', '142', '146', '265', '142', '3', '142', '3', '142', '104', '3', '142', '104', '265', '3', '265', '3', '142', '104', '265', '3'): 1
('3', '3', '3', '142', '104', '3', '3', '142', '3', '142', '146', '3', '104', '265', '142', '3', '142', '146', '265', '3', '3', '142', '3', '3', '3'): 1
('3', '3', '3', '140', '78', '78', '3', '78', '140', '78', '78', '78', '3', '78', '78', '78', '78', '78', '3', '78', '78', '125', '125', '125', '240'): 1
('3', '3', '3', '104', '265', '265', '104', '265', '142', '104', '104', '265', '3', '3', '3', '265', '3', '3', '142', '142', '3', '3', '3', '142', '142'): 1
('3', '3', '3', '102', '102', '195', '102', '195', '102', '102', '5', '196', '33', '195', '33', '78', '78', '78', '196', '195', '196', '33', '195', '33', '33'): 1
('3', '3', '3', '102', '102', '195', '102', '102', '102', '102', '102', '102', '197', '3', '146', '168', '168', '3', '168', '168', '168', '3', '3', '168', '3'): 1
('3', '3', '3', '102', '102', '102', '102', '195', '102', '196', '33', '33', '195', '33', '102', '102', '102', '195', '102', '102', '102', '102', '102', '102', '102'): 1
('3', '3', '3', '102', '102', '102', '102', '102', '102', '102', '102', '102', '102', '102', '102', '102', '102', '102', '102', '102', '102', '102', '102', '102', '102'): 1
('3', '3', '265', '43', '168', '265', '168', '265', '3', '265', '168', '265', '168', '3', '168', '168', '3', '3', '168', '265', '265', '168', '168', '265', '3'): 1
('3', '3', '265', '340', '265', '3', '3', '265', '3', '168', '3', '3', '265', '43', '168', '265', '168', '265', '3', '265', '168', '265', '168', '3', '168'): 1
('3', '3', '265', '3', '3', '43', '265', '265', '3', '168', '168', '3', '265', '3', '3', '3', '265', '3', '168', '168', '168', '168', '168', '340', '168'): 1
('3', '3', '265', '3', '3', '3', '168', '43', '168', '265', '168', '265', '3', '43', '265', '168', '265', '168', '168', '168', '168', '168', '168', '168', '168'): 1
('3', '3', '265', '3', '3', '3', '168', '265', '168', '3', '168', '265', '265', '168', '168', '265', '265', '265', '265', '265', '3', '265', '265', '265', '168'): 1
('3', '3', '265', '3', '3', '265', '3', '3', '265', '168', '168', '3', '265', '168', '265', '3', '168', '168', '265', '265', '265', '265', '265', '3', '43'): 1
('3', '3', '265', '3', '3', '265', '168', '168', '3', '265', '168', '265', '3', '168', '168', '265', '265', '265', '265', '265', '3', '43', '265', '3', '3'): 1
('3', '3', '265', '3', '3', '168', '3', '265', '168', '168', '168', '265', '3', '168', '168', '168', '168', '3', '265', '3', '265', '3', '3', '168', '265'): 1
('3', '3', '265', '3', '3', '168', '265', '168', '265', '3', '265', '3', '265', '3', '3', '168', '265', '3', '168', '168', '3', '168', '3', '168', '168'): 1
('3', '3', '265', '3', '3', '168', '168', '168', '168', '3', '3', '168', '265', '168', '168', '168', '265', '265', '168', '168', '265', '265', '168', '265', '265'): 1
('3', '3', '265', '3', '3', '142', '142', '3', '3', '3', '142', '142', '142', '146', '265', '142', '3', '142', '3', '142', '104', '3', '142', '104', '265'): 1
('3', '3', '265', '3', '3', '104', '146', '3', '142', '175', '175', '146', '265', '142', '3', '142', '142', '175', '175', '265', '146', '142', '146', '142', '3'): 1
('3', '3', '265', '3', '265', '3', '3', '168', '3', '265', '3', '265', '265', '265', '265', '265', '265', '265', '168', '265', '265', '265', '168', '265', '168'): 1
('3', '3', '265', '3', '265', '3', '265', '168', '265', '265', '265', '265', '265', '265', '168', '265', '168', '265', '168', '3', '265', '168', '168', '168', '265'): 1
('3', '3', '265', '3', '265', '3', '168', '168', '168', '146', '168', '168', '168', '3', '265', '265', '265', '265', '168', '168', '168', '168', '168', '168', '265'): 1
('3', '3', '265', '3', '265', '265', '3', '3', '168', '3', '3', '265', '265', '168', '3', '265', '3', '168', '168', '168', '3', '168', '265', '265', '265'): 1
('3', '3', '265', '3', '265', '265', '168', '168', '168', '265', '168', '265', '168', '168', '3', '168', '265', '265', '265', '168', '265', '168', '265', '3', '3'): 1
('3', '3', '265', '3', '265', '265', '142', '265', '142', '104', '146', '3', '142', '146', '265', '142', '142', '104', '3', '265', '142', '142', '265', '265', '146'): 1
('3', '3', '265', '3', '265', '168', '3', '43', '168', '3', '265', '168', '3', '168', '3', '265', '3', '3', '168', '168', '168', '168', '265', '168', '3'): 1
('3', '3', '265', '3', '265', '168', '265', '3', '43', '168', '43', '168', '168', '3', '168', '3', '3', '43', '168', '43', '195', '168', '168', '168', '43'): 1
('3', '3', '265', '3', '265', '168', '265', '3', '3', '168', '3', '3', '43', '43', '265', '168', '3', '265', '3', '3', '3', '168', '195', '43', '265'): 1
('3', '3', '265', '3', '265', '168', '265', '3', '265', '265', '3', '3', '265', '168', '3', '168', '168', '265', '265', '265', '265', '265', '265', '265', '265'): 1
('3', '3', '265', '3', '265', '168', '265', '265', '168', '265', '168', '265', '265', '3', '168', '265', '265', '265', '265', '168', '265', '265', '3', '168', '168'): 1
('3', '3', '265', '3', '265', '168', '168', '3', '3', '265', '168', '3', '168', '3', '265', '168', '168', '3', '265', '265', '168', '168', '168', '3', '265'): 1
('3', '3', '265', '3', '265', '168', '168', '265', '168', '265', '3', '265', '168', '3', '146', '265', '168', '265', '3', '168', '168', '168', '168', '265', '168'): 1
('3', '3', '265', '3', '265', '168', '168', '168', '265', '168', '168', '265', '265', '168', '3', '3', '3', '168', '265', '265', '265', '265', '168', '3', '3'): 1
('3', '3', '265', '3', '265', '168', '168', '168', '168', '3', '265', '3', '168', '3', '265', '265', '168', '168', '146', '146', '168', '168', '168', '168', '3'): 1
('3', '3', '265', '3', '265', '146', '265', '104', '146', '3', '104', '142', '146', '104', '265', '146', '146', '175', '146', '146', '146', '163', '146', '146', '146'): 1
('3', '3', '265', '3', '265', '142', '3', '3', '142', '3', '265', '3', '3', '3', '142', '3', '3', '142', '104', '265', '265', '3', '104', '104', '3'): 1
('3', '3', '265', '3', '168', '3', '3', '265', '43', '168', '265', '168', '265', '3', '265', '168', '265', '168', '3', '168', '168', '3', '3', '168', '265'): 1
('3', '3', '265', '3', '168', '3', '3', '265', '168', '3', '168', '3', '168', '265', '168', '265', '168', '265', '3', '265', '265', '265', '168', '265', '265'): 1
('3', '3', '265', '3', '168', '3', '265', '265', '3', '168', '43', '168', '3', '265', '265', '168', '265', '265', '265', '3', '265', '168', '3', '3', '168'): 1
('3', '3', '265', '3', '168', '265', '3', '3', '168', '265', '265', '265', '265', '168', '265', '265', '265', '168', '168', '265', '3', '168', '265', '265', '265'): 1
('3', '3', '265', '3', '168', '265', '265', '3', '168', '3', '168', '3', '3', '168', '3', '3', '168', '265', '168', '3', '168', '265', '3', '3', '168'): 1
('3', '3', '265', '3', '168', '265', '265', '265', '3', '168', '3', '265', '168', '168', '265', '265', '168', '265', '265', '168', '3', '168', '168', '265', '265'): 1
('3', '3', '265', '3', '168', '168', '43', '3', '168', '3', '43', '265', '168', '3', '43', '3', '168', '265', '168', '43', '168', '3', '3', '265', '3'): 1
('3', '3', '265', '3', '168', '168', '3', '265', '168', '168', '168', '265', '3', '3', '265', '168', '3', '265', '168', '168', '265', '168', '3', '168', '265'): 1
('3', '3', '265', '3', '168', '168', '168', '168', '3', '168', '168', '168', '3', '168', '168', '168', '265', '168', '168', '265', '168', '146', '168', '168', '168'): 1
('3', '3', '265', '3', '168', '168', '168', '168', '168', '340', '168', '43', '168', '265', '265', '43', '168', '3', '43', '265', '168', '265', '168', '3', '3'): 1
('3', '3', '265', '3', '142', '142', '3', '195', '146', '104', '3', '142', '3', '117', '3', '142', '142', '142', '3', '142', '142', '3', '3', '142', '3'): 1
('3', '3', '265', '3', '142', '142', '265', '142', '3', '3', '175', '119', '146', '54', '142', '142', '142', '3', '104', '265', '265', '3', '265', '146', '142'): 1
('3', '3', '265', '3', '104', '142', '3', '265', '142', '3', '142', '3', '104', '146', '3', '265', '265', '142', '104', '146', '3', '142', '265', '3', '3'): 1
('3', '3', '265', '265', '43', '3', '168', '3', '3', '168', '265', '168', '3', '168', '265', '3', '168', '168', '265', '265', '265', '265', '3', '168', '43'): 1
('3', '3', '265', '265', '43', '265', '3', '168', '265', '265', '265', '3', '168', '3', '168', '265', '265', '265', '265', '265', '265', '168', '265', '168', '3'): 1
('3', '3', '265', '265', '43', '265', '168', '3', '168', '43', '265', '3', '3', '3', '3', '265', '265', '43', '168', '265', '168', '43', '265', '265', '3'): 1
('3', '3', '265', '265', '43', '168', '265', '168', '43', '265', '265', '3', '265', '265', '168', '265', '168', '43', '43', '265', '265', '3', '43', '265', '43'): 1
('3', '3', '265', '265', '3', '3', '3', '3', '168', '168', '168', '265', '168', '3', '3', '168', '168', '265', '168', '265', '3', '168', '168', '168', '265'): 1
('3', '3', '265', '265', '3', '3', '265', '168', '168', '265', '3', '168', '168', '265', '265', '3', '168', '3', '168', '265', '265', '168', '3', '265', '3'): 1
('3', '3', '265', '265', '3', '265', '3', '3', '3', '265', '3', '265', '168', '168', '3', '3', '265', '168', '3', '168', '3', '265', '168', '168', '3'): 1
('3', '3', '265', '265', '3', '265', '3', '168', '265', '168', '3', '168', '3', '265', '3', '168', '265', '3', '168', '265', '3', '265', '265', '168', '3'): 1
('3', '3', '265', '265', '3', '265', '265', '265', '43', '168', '168', '3', '43', '3', '3', '168', '265', '3', '168', '168', '168', '3', '168', '168', '265'): 1
('3', '3', '265', '265', '3', '265', '265', '104', '3', '265', '3', '142', '104', '265', '142', '3', '265', '142', '3', '104', '265', '265', '146', '265', '3'): 1
('3', '3', '265', '265', '3', '168', '3', '265', '168', '265', '265', '168', '265', '3', '43', '168', '43', '168', '265', '168', '3', '265', '265', '265', '3'): 1
('3', '3', '265', '265', '3', '168', '265', '168', '265', '265', '265', '265', '3', '265', '168', '265', '265', '168', '3', '168', '265', '265', '168', '168', '265'): 1
('3', '3', '265', '265', '3', '168', '265', '168', '265', '168', '265', '168', '3', '265', '168', '3', '265', '168', '3', '3', '265', '265', '265', '265', '265'): 1
('3', '3', '265', '265', '3', '168', '168', '265', '265', '168', '3', '265', '3', '168', '168', '265', '3', '3', '265', '168', '140', '3', '168', '168', '168'): 1
('3', '3', '265', '265', '3', '142', '265', '3', '3', '142', '104', '104', '142', '265', '265', '3', '104', '142', '265', '265', '146', '3', '265', '265', '3'): 1
('3', '3', '265', '265', '3', '104', '142', '3', '3', '142', '3', '3', '3', '3', '3', '265', '142', '265', '142', '265', '146', '265', '104', '142', '142'): 1
('3', '3', '265', '265', '265', '43', '168', '43', '168', '265', '265', '3', '168', '168', '168', '265', '265', '168', '43', '168', '168', '168', '3', '168', '265'): 1
('3', '3', '265', '265', '265', '3', '265', '3', '168', '3', '3', '168', '265', '265', '265', '265', '3', '265', '3', '3', '3', '265', '3', '3', '168'): 1
('3', '3', '265', '265', '265', '3', '168', '265', '168', '168', '265', '168', '168', '168', '168', '265', '3', '3', '168', '168', '3', '168', '265', '265', '265'): 1
('3', '3', '265', '265', '265', '3', '168', '168', '3', '168', '3', '168', '168', '43', '265', '3', '168', '265', '265', '168', '265', '168', '265', '3', '168'): 1
('3', '3', '265', '265', '265', '3', '168', '146', '168', '3', '265', '168', '3', '3', '265', '168', '3', '265', '3', '265', '168', '265', '3', '168', '168'): 1
('3', '3', '265', '265', '265', '265', '265', '265', '3', '3', '3', '3', '265', '265', '3', '3', '3', '3', '168', '168', '168', '265', '168', '3', '3'): 1
('3', '3', '265', '265', '265', '265', '265', '265', '3', '265', '3', '265', '265', '265', '265', '168', '3', '168', '3', '265', '265', '265', '265', '265', '168'): 1
('3', '3', '265', '265', '265', '265', '265', '168', '265', '168', '168', '168', '168', '265', '265', '168', '168', '3', '168', '168', '265', '265', '168', '168', '3'): 1
('3', '3', '265', '265', '265', '265', '168', '265', '3', '265', '265', '3', '168', '265', '265', '43', '265', '168', '168', '265', '3', '3', '265', '265', '265'): 1
('3', '3', '265', '265', '265', '168', '3', '3', '168', '3', '265', '265', '3', '3', '265', '3', '3', '3', '168', '43', '168', '265', '168', '265', '3'): 1
('3', '3', '265', '265', '265', '168', '3', '265', '168', '168', '265', '168', '43', '168', '3', '265', '43', '168', '265', '3', '265', '265', '265', '265', '168'): 1
('3', '3', '265', '265', '265', '168', '265', '3', '168', '168', '43', '168', '3', '265', '3', '265', '168', '265', '265', '168', '265', '168', '43', '168', '265'): 1
('3', '3', '265', '265', '265', '168', '265', '168', '168', '168', '3', '146', '146', '168', '78', '4', '265', '168', '168', '146', '168', '168', '265', '168', '265'): 1
('3', '3', '265', '265', '265', '168', '168', '265', '168', '3', '168', '265', '265', '168', '3', '265', '168', '265', '3', '3', '265', '265', '265', '265', '265'): 1
('3', '3', '265', '265', '265', '168', '168', '146', '265', '265', '265', '265', '146', '168', '146', '168', '168', '168', '168', '3', '168', '168', '265', '265', '168'): 1
('3', '3', '265', '265', '265', '142', '3', '3', '104', '142', '265', '3', '104', '3', '142', '142', '142', '104', '3', '265', '142', '3', '265', '3', '142'): 1
('3', '3', '265', '265', '168', '3', '3', '3', '265', '265', '168', '168', '265', '168', '265', '168', '168', '3', '168', '265', '3', '43', '168', '3', '168'): 1
('3', '3', '265', '265', '168', '3', '265', '3', '168', '168', '168', '3', '168', '265', '265', '265', '168', '168', '168', '3', '3', '265', '3', '168', '265'): 1
('3', '3', '265', '265', '168', '3', '168', '265', '265', '168', '265', '265', '3', '265', '168', '265', '168', '265', '3', '265', '3', '168', '3', '168', '265'): 1
('3', '3', '265', '265', '168', '3', '168', '168', '168', '168', '265', '3', '265', '3', '265', '168', '168', '265', '168', '265', '168', '168', '168', '265', '265'): 1
('3', '3', '265', '265', '168', '265', '3', '3', '168', '265', '168', '168', '265', '265', '265', '3', '265', '265', '3', '168', '265', '168', '265', '168', '265'): 1
('3', '3', '265', '265', '168', '265', '3', '168', '265', '3', '265', '168', '265', '3', '265', '265', '168', '168', '168', '265', '168', '168', '168', '3', '168'): 1
('3', '3', '265', '265', '168', '265', '265', '168', '3', '168', '168', '168', '168', '168', '265', '265', '168', '168', '265', '265', '265', '265', '265', '168', '265'): 1
('3', '3', '265', '265', '168', '265', '168', '265', '168', '265', '3', '3', '265', '168', '265', '3', '3', '265', '168', '265', '265', '168', '3', '265', '168'): 1
('3', '3', '265', '265', '168', '265', '168', '168', '265', '265', '3', '168', '3', '168', '265', '168', '265', '168', '3', '265', '168', '3', '265', '3', '265'): 1
